rank,rank_stylectrl,model,arena_score,95_pct_ci,votes,organization,license,knowledge_cutoff,url,snapshot_date_extracted,arena_elo
139,,Dolly-V2-12B,823.0,+10/-9,3486,Databricks,MIT,2023/4,https://huggingface.co/databricks/dolly-v2-12b,2024-09-19,
141,,LLaMA-13B,799.0,+12/-13,2444,Meta,Non-commercial,2023/2,https://arxiv.org/abs/2302.13971,2024-09-19,
1,,ChatGPT-4o-latest (2024-09-03),1336.0,+5/-6,9125,OpenAI,Proprietary,2023/10,https://help.openai.com/en/articles/9624314-model-release-notes,2024-09-17,
2,,Gemini-1.5-Pro-Exp-0827,1299.0,+4/-3,27223,Google,Proprietary,2023/11,https://aistudio.google.com/app/prompts/new_chat?model=gemini-1.5-pro-exp-0827,2024-09-17,
2,,Grok-2-08-13,1294.0,+5/-3,23048,xAI,Proprietary,2024/3,https://x.ai/blog/grok-2,2024-09-17,
4,,GPT-4o-2024-05-13,1285.0,+3/-3,90035,OpenAI,Proprietary,2023/10,https://openai.com/index/hello-gpt-4o/,2024-09-17,
5,,GPT-4o-mini-2024-07-18,1273.0,+4/-4,29755,OpenAI,Proprietary,2023/10,https://openai.com/index/gpt-4o-mini-advancing-cost-efficient-intelligence/,2024-09-17,
5,,Claude 3.5 Sonnet,1269.0,+3/-3,61859,Anthropic,Proprietary,2024/4,https://www.anthropic.com/news/claude-3-5-sonnet,2024-09-17,
5,,Gemini-1.5-Flash-Exp-0827,1269.0,+5/-4,21554,Google,Proprietary,2023/11,https://aistudio.google.com/app/prompts/new_chat?model=gemini-1.5-flash-exp-0827,2024-09-17,
5,,Grok-2-Mini-08-13,1268.0,+3/-6,21038,xAI,Proprietary,2024/3,https://x.ai/blog/grok-2,2024-09-17,
5,,Gemini Advanced App (2024-05-14),1266.0,+3/-4,52221,Google,Proprietary,Online,https://gemini.google.com/advanced,2024-09-17,
5,,Meta-Llama-3.1-405b-Instruct-bf16,1266.0,+6/-7,5516,Meta,Llama 3.1 Community,2023/12,https://ai.meta.com/blog/meta-llama-3-1/,2024-09-17,
6,,Meta-Llama-3.1-405b-Instruct-fp8,1266.0,+3/-3,30608,Meta,Llama 3.1 Community,2023/12,https://ai.meta.com/blog/meta-llama-3-1/,2024-09-17,
6,,GPT-4o-2024-08-06,1263.0,+4/-4,21825,OpenAI,Proprietary,2023/10,https://platform.openai.com/docs/models/gpt-4o,2024-09-17,
11,,Gemini-1.5-Pro-001,1259.0,+3/-3,79955,Google,Proprietary,2023/11,https://aistudio.google.com/app/prompts/new_chat?model=gemini-1.5-pro,2024-09-17,
12,,GPT-4-Turbo-2024-04-09,1257.0,+3/-3,92633,OpenAI,Proprietary,2023/12,https://platform.openai.com/docs/models/gpt-4-turbo-and-gpt-4,2024-09-17,
13,,Deepseek-v2.5,1251.0,+7/-8,4227,DeepSeek,DeepSeek,Unknown,https://huggingface.co/deepseek-ai/DeepSeek-V2.5,2024-09-17,
14,,Athene-70b,1250.0,+5/-4,20300,NexusFlow,CC-BY-NC-4.0,2024/7,https://huggingface.co/Nexusflow/Athene-70B,2024-09-17,
14,,Mistral-Large-2407,1251.0,+3/-3,26170,Mistral,Mistral Research,2024/7,https://mistral.ai/news/mistral-large-2407/,2024-09-17,
15,,GPT-4-1106-preview,1251.0,+2/-2,97025,OpenAI,Proprietary,2023/4,https://openai.com/blog/new-models-and-developer-products-announced-at-devday,2024-09-17,
15,,Meta-Llama-3.1-70b-Instruct,1248.0,+4/-3,25551,Meta,Llama 3.1 Community,2023/12,https://ai.meta.com/blog/meta-llama-3-1/,2024-09-17,
15,,Claude 3 Opus,1248.0,+2/-2,164812,Anthropic,Proprietary,2023/8,https://www.anthropic.com/news/claude-3-family,2024-09-17,
16,,GPT-4-0125-preview,1245.0,+3/-3,90197,OpenAI,Proprietary,2023/12,https://openai.com/blog/new-models-and-developer-products-announced-at-devday,2024-09-17,
20,,Yi-Large-preview,1240.0,+4/-3,51709,01 AI,Proprietary,Unknown,https://platform.lingyiwanwu.com/docs#%E6%A8%A1%E5%9E%8B,2024-09-17,
23,,Reka-Core-20240722,1230.0,+5/-4,13324,Reka AI,Proprietary,Unknown,https://docs.reka.ai/available-models,2024-09-17,
23,,Qwen-Plus-0828,1227.0,+9/-9,5603,Alibaba,Proprietary,Unknown,https://help.aliyun.com/zh/model-studio/getting-started/models,2024-09-17,
23,,Gemini-1.5-Flash-001,1227.0,+2/-3,64438,Google,Proprietary,2023/11,https://aistudio.google.com/app/prompts/new_chat?model=gemini-1.5-flash,2024-09-17,
23,,Jamba-1.5-Large,1220.0,+5/-6,9185,AI21 Labs,Jamba Open,2024/3,https://www.ai21.com/jamba,2024-09-17,
25,,Deepseek-v2-API-0628,1219.0,+4/-5,19627,DeepSeek AI,DeepSeek,Unknown,https://platform.deepseek.com/api-docs/updates#deepseek-chat,2024-09-17,
25,,Gemma-2-27b-it,1218.0,+3/-4,36824,Google,Gemma license,2024/6,https://aistudio.google.com/app/prompts/new_chat?model=gemma-2-27b-it,2024-09-17,
25,,Gemma-2-9b-it-SimPO,1215.0,+5/-5,10624,Princeton,MIT,2024/7,https://huggingface.co/princeton-nlp/gemma-2-9b-it-SimPO,2024-09-17,
25,,Command R+ (08-2024),1210.0,+9/-9,4975,Cohere,CC-BY-NC-4.0,2024/8,https://docs.cohere.com/docs/command-r-plus#model-details,2024-09-17,
26,,Deepseek-Coder-v2-0724,1214.0,+4/-5,11772,DeepSeek,Proprietary,Unknown,https://platform.deepseek.com/api-docs/updates/#version-2024-07-24,2024-09-17,
26,,Yi-Large,1212.0,+4/-5,16669,01 AI,Proprietary,Unknown,https://platform.01.ai/docs#models-and-pricing,2024-09-17,
29,,Nemotron-4-340B-Instruct,1209.0,+4/-3,20647,Nvidia,NVIDIA Open Model,2023/6,https://huggingface.co/nvidia/Nemotron-4-340B-Instruct,2024-09-17,
29,,GLM-4-0520,1206.0,+5/-5,10233,Zhipu AI,Proprietary,Unknown,https://open.bigmodel.cn/dev/api#language,2024-09-17,
30,,Gemini-1.5-Flash-8b-Exp-0827,1205.0,+4/-4,21403,Google,Proprietary,2023/11,https://aistudio.google.com/app/prompts/new_chat?model=gemini-1.5-flash-8b-exp-0827,2024-09-17,
31,,Llama-3-70b-Instruct,1206.0,+2/-2,163861,Meta,Llama 3 Community,2023/12,https://llama.meta.com/llama3/,2024-09-17,
33,,Claude 3 Sonnet,1201.0,+3/-2,113043,Anthropic,Proprietary,2023/8,https://www.anthropic.com/news/claude-3-family,2024-09-17,
33,,Reka-Flash-20240722,1200.0,+4/-6,13777,Reka AI,Proprietary,Unknown,https://docs.reka.ai/available-models,2024-09-17,
34,,Reka-Core-20240501,1200.0,+3/-3,62614,Reka AI,Proprietary,Unknown,https://www.reka.ai/news/reka-core-our-frontier-class-multimodal-language-model,2024-09-17,
40,,Command R+ (04-2024),1190.0,+3/-3,80861,Cohere,CC-BY-NC-4.0,2024/3,https://txt.cohere.com/command-r-plus-microsoft-azure/,2024-09-17,
40,,Gemma-2-9b-it,1188.0,+4/-4,29883,Google,Gemma license,2024/6,https://aistudio.google.com/app/prompts/new_chat?model=gemma-2-9b-it,2024-09-17,
40,,Qwen2-72B-Instruct,1187.0,+3/-3,38961,Alibaba,Qianwen LICENSE,2024/6,https://qwenlm.github.io/blog/qwen2/,2024-09-17,
40,,GPT-4-0314,1186.0,+3/-4,55944,OpenAI,Proprietary,2021/9,https://openai.com/research/gpt-4,2024-09-17,
40,,GLM-4-0116,1183.0,+6/-6,7577,Zhipu AI,Proprietary,Unknown,https://open.bigmodel.cn/,2024-09-17,
41,,Qwen-Max-0428,1183.0,+4/-5,25707,Alibaba,Proprietary,Unknown,https://help.aliyun.com/zh/dashscope/developer-reference/api-details,2024-09-17,
43,,DeepSeek-Coder-V2-Instruct,1178.0,+5/-4,15796,DeepSeek AI,DeepSeek License,2024/6,https://huggingface.co/deepseek-ai/DeepSeek-Coder-V2-Instruct,2024-09-17,
44,,Claude 3 Haiku,1179.0,+3/-3,114426,Anthropic,Proprietary,2023/8,https://www.anthropic.com/news/claude-3-family,2024-09-17,
44,,Jamba-1.5-Mini,1176.0,+6/-6,9311,AI21 Labs,Jamba Open,2024/3,https://www.ai21.com/jamba,2024-09-17,
44,,Command R (08-2024),1171.0,+10/-8,5133,Cohere,CC-BY-NC-4.0,2024/8,https://docs.cohere.com/docs/command-r-plus#model-details,2024-09-17,
47,,Meta-Llama-3.1-8b-Instruct,1170.0,+4/-5,23349,Meta,Llama 3.1 Community,2023/12,https://ai.meta.com/blog/meta-llama-3-1/,2024-09-17,
48,,Reka-Flash-Preview-20240611,1165.0,+5/-3,20466,Reka AI,Proprietary,Unknown,https://docs.reka.ai/http-api.html#generation,2024-09-17,
49,,GPT-4-0613,1163.0,+2/-2,91633,OpenAI,Proprietary,2021/9,https://platform.openai.com/docs/models/gpt-4-and-gpt-4-turbo,2024-09-17,
49,,Qwen1.5-110B-Chat,1162.0,+4/-4,27459,Alibaba,Qianwen LICENSE,2024/4,https://qwenlm.github.io/blog/qwen1.5-110b/,2024-09-17,
52,,Yi-1.5-34B-Chat,1157.0,+4/-4,25148,01 AI,Apache-2.0,2024/5,https://huggingface.co/01-ai/Yi-1.5-34B-Chat,2024-09-17,
53,,Mistral-Large-2402,1157.0,+3/-3,64923,Mistral,Proprietary,Unknown,https://mistral.ai/news/mistral-large/,2024-09-17,
53,,Reka-Flash-21B-online,1156.0,+4/-4,16028,Reka AI,Proprietary,Online,https://docs.reka.ai/http-api.html#generation,2024-09-17,
54,,Llama-3-8b-Instruct,1152.0,+3/-3,111021,Meta,Llama 3 Community,2023/3,https://llama.meta.com/llama3/,2024-09-17,
55,,Claude-1,1149.0,+4/-5,21159,Anthropic,Proprietary,Unknown,https://www.anthropic.com/index/introducing-claude,2024-09-17,
56,,Command R (04-2024),1149.0,+3/-3,56361,Cohere,CC-BY-NC-4.0,2024/3,https://txt.cohere.com/command-r,2024-09-17,
56,,Reka-Flash-21B,1147.0,+5/-5,25800,Reka AI,Proprietary,2023/11,https://www.reka.ai/news/reka-flash-efficient-and-capable-multimodal-language-models,2024-09-17,
57,,Mistral Medium,1148.0,+4/-4,35538,Mistral,Proprietary,Unknown,https://mistral.ai/news/la-plateforme/,2024-09-17,
57,,Mixtral-8x22b-Instruct-v0.1,1147.0,+3/-3,53813,Mistral,Apache 2.0,2024/4,https://mistral.ai/news/mixtral-8x22b/,2024-09-17,
57,,Qwen1.5-72B-Chat,1147.0,+3/-3,40614,Alibaba,Qianwen LICENSE,2024/2,https://qwenlm.github.io/blog/qwen1.5/,2024-09-17,
64,,Gemma-2-2b-it,1135.0,+4/-4,19964,Google,Gemma license,2024/7,https://aistudio.google.com/app/prompts/new_chat?model=gemma-2-2b-it,2024-09-17,
64,,Claude-2.0,1132.0,+5/-6,12763,Anthropic,Proprietary,Unknown,https://www.anthropic.com/index/claude-2,2024-09-17,
64,,Gemini-1.0-Pro-001,1132.0,+4/-4,18776,Google,Proprietary,2023/4,https://aistudio.google.com/app/prompts/new_chat?model=gemini-1.0-pro,2024-09-17,
64,,Zephyr-ORPO-141b-A35b-v0.1,1127.0,+8/-9,4852,HuggingFace,Apache 2.0,2024/4,https://huggingface.co/HuggingFaceH4/zephyr-orpo-141b-A35b-v0.1,2024-09-17,
65,,Qwen1.5-32B-Chat,1126.0,+4/-4,22728,Alibaba,Qianwen LICENSE,2024/2,https://qwenlm.github.io/blog/qwen1.5-32b/,2024-09-17,
65,,Mistral-Next,1125.0,+5/-4,12379,Mistral,Proprietary,Unknown,https://chat.mistral.ai/chat,2024-09-17,
66,,Phi-3-Medium-4k-Instruct,1123.0,+4/-3,26149,Microsoft,MIT,2023/10,https://huggingface.co/microsoft/Phi-3-medium-4k-instruct,2024-09-17,
67,,Starling-LM-7B-beta,1119.0,+4/-5,16658,Nexusflow,Apache-2.0,2024/3,https://huggingface.co/Nexusflow/Starling-LM-7B-beta,2024-09-17,
67,,Claude-2.1,1118.0,+4/-4,37679,Anthropic,Proprietary,Unknown,https://www.anthropic.com/index/claude-2-1,2024-09-17,
68,,GPT-3.5-Turbo-0613,1117.0,+4/-4,38943,OpenAI,Proprietary,2021/9,https://platform.openai.com/docs/models/gpt-3-5,2024-09-17,
71,,Claude-Instant-1,1111.0,+4/-4,20621,Anthropic,Proprietary,Unknown,https://www.anthropic.com/index/introducing-claude,2024-09-17,
71,,Yi-34B-Chat,1111.0,+5/-5,15926,01 AI,Yi License,2023/6,https://huggingface.co/01-ai/Yi-34B-Chat,2024-09-17,
71,,Gemini Pro,1111.0,+6/-6,6556,Google,Proprietary,2023/4,https://blog.google/technology/ai/gemini-api-developers-cloud/,2024-09-17,
71,,GPT-3.5-Turbo-0314,1107.0,+10/-9,5650,OpenAI,Proprietary,2021/9,https://platform.openai.com/docs/models/gpt-3-5,2024-09-17,
73,,Mixtral-8x7b-Instruct-v0.1,1114.0,+0/-0,76096,Mistral,Apache 2.0,2023/12,https://mistral.ai/news/mixtral-of-experts/,2024-09-17,
75,,Qwen1.5-14B-Chat,1109.0,+4/-4,18659,Alibaba,Qianwen LICENSE,2024/2,https://qwenlm.github.io/blog/qwen1.5/,2024-09-17,
75,,WizardLM-70B-v1.0,1106.0,+6/-7,8387,Microsoft,Llama 2 Community,2023/8,https://huggingface.co/WizardLM/WizardLM-70B-V1.0,2024-09-17,
75,,GPT-3.5-Turbo-0125,1106.0,+3/-3,68860,OpenAI,Proprietary,2021/9,https://platform.openai.com/docs/models/gpt-3-5-turbo,2024-09-17,
76,,DBRX-Instruct-Preview,1103.0,+3/-3,33721,Databricks,DBRX LICENSE,2023/12,https://www.databricks.com/blog/introducing-dbrx-new-state-art-open-llm,2024-09-17,
76,,Phi-3-Small-8k-Instruct,1102.0,+5/-4,18492,Microsoft,MIT,2023/10,https://huggingface.co/microsoft/Phi-3-small-8k-instruct,2024-09-17,
76,,Tulu-2-DPO-70B,1099.0,+8/-8,6657,AllenAI/UW,AI2 ImpACT Low-risk,2023/11,https://huggingface.co/allenai/tulu-2-dpo-70b,2024-09-17,
84,,Llama-2-70b-chat,1093.0,+4/-3,39617,Meta,Llama 2 Community,2023/7,https://huggingface.co/meta-llama/Llama-2-70b-chat-hf,2024-09-17,
84,,OpenChat-3.5-0106,1092.0,+5/-6,12971,OpenChat,Apache-2.0,2024/1,https://huggingface.co/openchat/openchat-3.5-0106,2024-09-17,
84,,Vicuna-33B,1091.0,+5/-4,22931,LMSYS,Non-commercial,2023/8,https://huggingface.co/lmsys/vicuna-33b-v1.3,2024-09-17,
84,,Snowflake Arctic Instruct,1090.0,+3/-3,34173,Snowflake,Apache 2.0,2024/4,https://www.snowflake.com/blog/arctic-open-efficient-foundation-language-models-snowflake/,2024-09-17,
84,,Starling-LM-7B-alpha,1088.0,+5/-5,10412,UC Berkeley,CC-BY-NC-4.0,2023/11,https://huggingface.co/berkeley-nest/Starling-LM-7B-alpha,2024-09-17,
84,,Nous-Hermes-2-Mixtral-8x7B-DPO,1084.0,+9/-10,3838,NousResearch,Apache-2.0,2024/1,https://huggingface.co/NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,2024-09-17,
84,,NV-Llama2-70B-SteerLM-Chat,1081.0,+11/-8,3634,Nvidia,Llama 2 Community,2023/11,https://huggingface.co/nvidia/Llama2-70B-SteerLM-Chat,2024-09-17,
86,,Gemma-1.1-7b-it,1084.0,+4/-4,25060,Google,Gemma license,2024/2,https://huggingface.co/google/gemma-1.1-7b-it,2024-09-17,
87,,DeepSeek-LLM-67B-Chat,1077.0,+10/-9,4979,DeepSeek AI,DeepSeek License,2023/11,https://huggingface.co/deepseek-ai/deepseek-llm-67b-chat,2024-09-17,
89,,pplx-70b-online,1078.0,+7/-7,6888,Perplexity AI,Proprietary,Online,https://blog.perplexity.ai/blog/introducing-pplx-online-llms,2024-09-17,
89,,OpenChat-3.5,1076.0,+7/-7,8112,OpenChat,Apache-2.0,2023/11,https://huggingface.co/openchat/openchat_3.5,2024-09-17,
90,,OpenHermes-2.5-Mistral-7b,1075.0,+8/-10,5091,NousResearch,Apache-2.0,2023/11,https://huggingface.co/teknium/OpenHermes-2.5-Mistral-7B,2024-09-17,
91,,Mistral-7B-Instruct-v0.2,1072.0,+5/-4,20048,Mistral,Apache-2.0,2023/12,https://huggingface.co/mistralai/Mistral-7B-Instruct-v0.2,2024-09-17,
91,,Phi-3-Mini-4k-Instruct-June-24,1071.0,+5/-6,12885,Microsoft,MIT,2023/10,https://huggingface.co/microsoft/Phi-3-mini-4k-instruct,2024-09-17,
91,,Qwen1.5-7B-Chat,1070.0,+7/-8,4856,Alibaba,Qianwen LICENSE,2024/2,https://qwenlm.github.io/blog/qwen1.5/,2024-09-17,
92,,GPT-3.5-Turbo-1106,1068.0,+5/-4,17018,OpenAI,Proprietary,2021/9,https://platform.openai.com/docs/models/gpt-3-5,2024-09-17,
92,,Dolphin-2.2.1-Mistral-7B,1062.0,+11/-11,1714,Cognitive Computations,Apache-2.0,2023/10,https://huggingface.co/ehartford/dolphin-2.2.1-mistral-7b,2024-09-17,
93,,Phi-3-Mini-4k-Instruct,1066.0,+5/-5,21118,Microsoft,MIT,2023/10,https://huggingface.co/microsoft/Phi-3-mini-4k-instruct,2024-09-17,
93,,SOLAR-10.7B-Instruct-v1.0,1062.0,+9/-11,4287,Upstage AI,CC-BY-NC-4.0,2023/11,https://huggingface.co/upstage/SOLAR-10.7B-Instruct-v1.0,2024-09-17,
96,,Llama-2-13b-chat,1063.0,+5/-5,19727,Meta,Llama 2 Community,2023/7,https://huggingface.co/meta-llama/Llama-2-13b-chat-hf,2024-09-17,
97,,WizardLM-13b-v1.2,1059.0,+8/-6,7185,Microsoft,Llama 2 Community,2023/7,https://huggingface.co/WizardLM/WizardLM-13B-V1.2,2024-09-17,
102,,Zephyr-7b-beta,1054.0,+5/-5,11321,HuggingFace,MIT,2023/10,https://huggingface.co/HuggingFaceH4/zephyr-7b-beta,2024-09-17,
102,,CodeLlama-70B-instruct,1044.0,+15/-17,1189,Meta,Llama 2 Community,2024/1,https://huggingface.co/codellama/CodeLlama-70b-hf,2024-09-17,
103,,MPT-30B-chat,1046.0,+9/-8,2650,MosaicML,CC-BY-NC-SA-4.0,2023/6,https://huggingface.co/mosaicml/mpt-30b-chat,2024-09-17,
103,,pplx-7b-online,1045.0,+9/-6,6337,Perplexity AI,Proprietary,Online,https://blog.perplexity.ai/blog/introducing-pplx-online-llms,2024-09-17,
103,,Zephyr-7b-alpha,1041.0,+14/-13,1815,HuggingFace,MIT,2023/10,https://huggingface.co/HuggingFaceH4/zephyr-7b-alpha,2024-09-17,
103,,falcon-180b-chat,1034.0,+19/-17,1327,TII,Falcon-180B TII License,2023/9,https://huggingface.co/tiiuae/falcon-180B-chat,2024-09-17,
106,,CodeLlama-34B-instruct,1043.0,+8/-6,7505,Meta,Llama 2 Community,2023/7,https://huggingface.co/codellama/CodeLlama-34b-Instruct-hf,2024-09-17,
107,,Vicuna-13B,1042.0,+4/-4,19787,LMSYS,Llama 2 Community,2023/7,https://huggingface.co/lmsys/vicuna-13b-v1.5,2024-09-17,
107,,Gemma-7b-it,1038.0,+6/-6,9173,Google,Gemma license,2024/2,https://huggingface.co/google/gemma-7b-it,2024-09-17,
107,,Phi-3-Mini-128k-Instruct,1037.0,+4/-4,21601,Microsoft,MIT,2023/10,https://azure.microsoft.com/en-us/blog/introducing-phi-3-redefining-whats-possible-with-slms/,2024-09-17,
107,,Llama-2-7b-chat,1037.0,+5/-6,14553,Meta,Llama 2 Community,2023/7,https://huggingface.co/meta-llama/Llama-2-7b-chat-hf,2024-09-17,
107,,Qwen-14B-Chat,1035.0,+9/-7,5065,Alibaba,Qianwen LICENSE,2023/8,https://huggingface.co/Qwen/Qwen-14B-Chat,2024-09-17,
107,,Guanaco-33B,1033.0,+11/-12,2998,UW,Non-commercial,2023/5,https://huggingface.co/timdettmers/guanaco-33b-merged,2024-09-17,
116,,Gemma-1.1-2b-it,1021.0,+6/-7,11350,Google,Gemma license,2024/2,https://huggingface.co/google/gemma-1.1-2b-it,2024-09-17,
117,,StripedHyena-Nous-7B,1018.0,+7/-8,5271,Together AI,Apache 2.0,2023/12,https://huggingface.co/togethercomputer/StripedHyena-Nous-7B,2024-09-17,
117,,OLMo-7B-instruct,1016.0,+6/-9,6494,Allen AI,Apache-2.0,2024/2,https://huggingface.co/allenai/OLMo-7B-Instruct,2024-09-17,
119,,Mistral-7B-Instruct-v0.1,1008.0,+5/-6,9134,Mistral,Apache 2.0,2023/9,https://huggingface.co/mistralai/Mistral-7B-Instruct-v0.1,2024-09-17,
120,,Vicuna-7B,1005.0,+7/-7,7019,LMSYS,Llama 2 Community,2023/7,https://huggingface.co/lmsys/vicuna-7b-v1.5,2024-09-17,
120,,PaLM-Chat-Bison-001,1004.0,+7/-8,8742,Google,Proprietary,2021/6,https://cloud.google.com/vertex-ai/docs/generative-ai/learn/models#foundation_models,2024-09-17,
123,,Gemma-2b-it,989.0,+9/-8,4917,Google,Gemma license,2024/2,https://huggingface.co/google/gemma-2b-it,2024-09-17,
125,,Qwen1.5-4B-Chat,988.0,+7/-6,7802,Alibaba,Qianwen LICENSE,2024/2,https://qwenlm.github.io/blog/qwen1.5/,2024-09-17,
127,,Koala-13B,965.0,+9/-8,7034,UC Berkeley,Non-commercial,2023/4,https://bair.berkeley.edu/blog/2023/04/03/koala/,2024-09-17,
127,,ChatGLM3-6B,956.0,+9/-11,4763,Tsinghua,Apache-2.0,2023/10,https://huggingface.co/THUDM/chatglm3-6b,2024-09-17,
128,,GPT4All-13B-Snoozy,932.0,+14/-13,1786,Nomic AI,Non-commercial,2023/3,https://huggingface.co/nomic-ai/gpt4all-13b-snoozy,2024-09-17,
129,,MPT-7B-Chat,928.0,+9/-8,4015,MosaicML,CC-BY-NC-SA-4.0,2023/5,https://huggingface.co/mosaicml/mpt-7b-chat,2024-09-17,
129,,ChatGLM2-6B,924.0,+9/-13,2707,Tsinghua,Apache-2.0,2023/6,https://huggingface.co/THUDM/chatglm2-6b,2024-09-17,
129,,RWKV-4-Raven-14B,922.0,+9/-10,4933,RWKV,Apache 2.0,2023/4,https://huggingface.co/BlinkDL/rwkv-4-raven,2024-09-17,
133,,Alpaca-13B,902.0,+8/-8,5870,Stanford,Non-commercial,2023/3,https://crfm.stanford.edu/2023/03/13/alpaca.html,2024-09-17,
133,,OpenAssistant-Pythia-12B,893.0,+9/-8,6378,OpenAssistant,Apache 2.0,2023/4,https://huggingface.co/OpenAssistant/oasst-sft-4-pythia-12b-epoch-3.5,2024-09-17,
134,,ChatGLM-6B,879.0,+9/-9,4995,Tsinghua,Non-commercial,2023/3,https://huggingface.co/THUDM/chatglm-6b,2024-09-17,
135,,FastChat-T5-3B,868.0,+11/-10,4299,LMSYS,Apache 2.0,2023/4,https://huggingface.co/lmsys/fastchat-t5-3b-v1.0,2024-09-17,
137,,StableLM-Tuned-Alpha-7B,840.0,+11/-11,3337,Stability AI,CC-BY-NC-SA-4.0,2023/4,https://huggingface.co/stabilityai/stablelm-tuned-alpha-7b,2024-09-17,
137,,Dolly-V2-12B,822.0,+12/-11,3486,Databricks,MIT,2023/4,https://huggingface.co/databricks/dolly-v2-12b,2024-09-17,
139,,LLaMA-13B,799.0,+10/-14,2444,Meta,Non-commercial,2023/2,https://arxiv.org/abs/2302.13971,2024-09-17,
1,,ChatGPT-4o-latest (2024-08-08),1316.0,+4/-3,31148,OpenAI,Proprietary,2023/10,https://x.com/OpenAIDevs/status/1823510395619000525,2024-09-11,
2,,Gemini-1.5-Pro-Exp-0827,1300.0,+4/-4,22844,Google,Proprietary,2023/11,https://aistudio.google.com/app/prompts/new_chat?model=gemini-1.5-pro-exp-0827,2024-09-11,
2,,Grok-2-08-13,1294.0,+4/-4,16215,xAI,Proprietary,2024/3,https://x.ai/blog/grok-2,2024-09-11,
4,,GPT-4o-2024-05-13,1285.0,+3/-2,86306,OpenAI,Proprietary,2023/10,https://openai.com/index/hello-gpt-4o/,2024-09-11,
5,,GPT-4o-mini-2024-07-18,1274.0,+4/-4,26088,OpenAI,Proprietary,2023/10,https://openai.com/index/gpt-4o-mini-advancing-cost-efficient-intelligence/,2024-09-11,
5,,Claude 3.5 Sonnet,1270.0,+3/-3,56674,Anthropic,Proprietary,2024/4,https://www.anthropic.com/news/claude-3-5-sonnet,2024-09-11,
5,,Gemini-1.5-Flash-Exp-0827,1268.0,+5/-4,16780,Google,Proprietary,2023/11,https://aistudio.google.com/app/prompts/new_chat?model=gemini-1.5-flash-exp-0827,2024-09-11,
5,,Grok-2-Mini-08-13,1267.0,+4/-4,16731,xAI,Proprietary,2024/3,https://x.ai/blog/grok-2,2024-09-11,
5,,Meta-Llama-3.1-405b-Instruct,1266.0,+4/-4,27397,Meta,Llama 3.1 Community,2023/12,https://ai.meta.com/blog/meta-llama-3-1/,2024-09-11,
6,,Gemini Advanced App (2024-05-14),1266.0,+3/-3,52236,Google,Proprietary,Online,https://gemini.google.com/advanced,2024-09-11,
6,,GPT-4o-2024-08-06,1263.0,+4/-4,18093,OpenAI,Proprietary,2023/10,https://platform.openai.com/docs/models/gpt-4o,2024-09-11,
11,,Gemini-1.5-Pro-001,1259.0,+2/-2,76952,Google,Proprietary,2023/11,https://aistudio.google.com/app/prompts/new_chat?model=gemini-1.5-pro,2024-09-11,
11,,GPT-4-Turbo-2024-04-09,1257.0,+2/-3,90149,OpenAI,Proprietary,2023/12,https://platform.openai.com/docs/models/gpt-4-turbo-and-gpt-4,2024-09-11,
13,,Mistral-Large-2407,1251.0,+5/-4,20734,Mistral,Mistral Research,2024/7,https://mistral.ai/news/mistral-large-2407/,2024-09-11,
14,,GPT-4-1106-preview,1251.0,+3/-2,95438,OpenAI,Proprietary,2023/4,https://openai.com/blog/new-models-and-developer-products-announced-at-devday,2024-09-11,
14,,Athene-70b,1249.0,+5/-4,17254,NexusFlow,CC-BY-NC-4.0,2024/7,https://huggingface.co/Nexusflow/Athene-70B,2024-09-11,
14,,Meta-Llama-3.1-70b-Instruct,1249.0,+3/-4,22161,Meta,Llama 3.1 Community,2023/12,https://ai.meta.com/blog/meta-llama-3-1/,2024-09-11,
14,,Claude 3 Opus,1248.0,+2/-2,161782,Anthropic,Proprietary,2023/8,https://www.anthropic.com/news/claude-3-family,2024-09-11,
15,,GPT-4-0125-preview,1245.0,+3/-2,88711,OpenAI,Proprietary,2023/12,https://openai.com/blog/new-models-and-developer-products-announced-at-devday,2024-09-11,
20,,Yi-Large-preview,1240.0,+3/-3,51715,01 AI,Proprietary,Unknown,https://platform.lingyiwanwu.com/docs#%E6%A8%A1%E5%9E%8B,2024-09-11,
21,,Reka-Core-20240722,1231.0,+6/-6,12638,Reka AI,Proprietary,Unknown,https://docs.reka.ai/available-models,2024-09-11,
21,,Gemini-1.5-Flash-001,1227.0,+3/-3,62135,Google,Proprietary,2023/11,https://aistudio.google.com/app/prompts/new_chat?model=gemini-1.5-flash,2024-09-11,
21,,Jamba-1.5-Large,1218.0,+7/-6,7629,AI21 Labs,Jamba Open,2024/3,https://www.ai21.com/jamba,2024-09-11,
21,,Command R+ (08-2024),1213.0,+14/-16,1843,Cohere,CC-BY-NC-4.0,2024/8,https://docs.cohere.com/docs/command-r-plus#model-details,2024-09-11,
23,,Deepseek-v2-API-0628,1219.0,+4/-3,19438,DeepSeek AI,DeepSeek,Unknown,https://platform.deepseek.com/api-docs/updates#deepseek-chat,2024-09-11,
23,,Gemma-2-27b-it,1218.0,+4/-4,33751,Google,Gemma license,2024/6,https://aistudio.google.com/app/prompts/new_chat?model=gemma-2-27b-it,2024-09-11,
